id,media_id,bidder,amount_raw,amount_eth,currency,timestamp,tx_hash
3866-0x06ac1f9f86520225b73efce4982c9d9505753251,3866,0x06ac1f9f86520225b73efce4982c9d9505753251,20000000000000000000000,20000.0,LAMP,2021-07-02 15:07:42,0x830d9edb4ba57ad07065cf9d6b499e8e21311e6012b00006ed29240bbb8e32ea
3795-0xca39063539e71e572f1d2762ebaa61c8dd6d07bc,3795,0xca39063539e71e572f1d2762ebaa61c8dd6d07bc,9990000,9.99,USDC,2021-07-01 03:14:48,0x7ed1dd01c6934878f8269a995d1cb5f52f904927af15dcd1f51b77cf9ad8e4a8
3116-0xa4142a998eed156228b2f925a43fcea25f363cc5,3116,0xa4142a998eed156228b2f925a43fcea25f363cc5,100000000000000000,0.1,WETH,2021-06-30 21:34:55,0xf42bc3ab8b8e67735a6f8ef71eed8a3b85233fdc5d75a4836ccc20e6895e18a2
3795-0xdf631777df4debcbcd647e85bdcb868b43663ba0,3795,0xdf631777df4debcbcd647e85bdcb868b43663ba0,1900000000000000,0.0019,WETH,2021-06-30 06:38:22,0x1e7c91a966bb2631de21fd4b10bf32cbc16cd92a519802e6c917c9312092d5bb
3347-0xe12bb245ae1398568d007e82bac622f555f2b07f,3347,0xe12bb245ae1398568d007e82bac622f555f2b07f,100000000000000000000,100.0,DAI,2021-06-30 04:02:31,0xc075d875ad688bfe76c55ddc6b42df5fc8d3a17b10b82c7711f151d6d014a555
3828-0xbdab1dd5eff4f1374069d55eb8cce0051edfb7d6,3828,0xbdab1dd5eff4f1374069d55eb8cce0051edfb7d6,1500000000000000,0.0015,WETH,2021-06-29 09:54:12,0xbb2f8a7dbe7a2ab2a73426d059bcb7a7c23c6e899d0c2cdc9e3cc89faecc0cc1
3596-0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81,3596,0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81,500000000000000000,0.5,WETH,2021-06-27 06:21:45,0x90f903cf642a01779fbdf6f672c8b4f065914ff7ffd34d1d97daa8452d9257af
3750-0xdcc2a8fc28bbabc954284ff8664080ba1d65cc0b,3750,0xdcc2a8fc28bbabc954284ff8664080ba1d65cc0b,25000000,25.0,USDC,2021-06-26 21:40:55,0x5924e974ae69324ce69084070976d1e8cc5fd056a4d48790a9830343d2b34411
3795-0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,3795,0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,2000000,2.0,USDC,2021-06-26 19:04:13,0xb4e54fa520d6ac906a1d87919599b4d735acfbea1de56dca3120be9ad9ea533a
3584-0x7dd44cd59d0320a8a2a0a6f521bfe767108dd2e3,3584,0x7dd44cd59d0320a8a2a0a6f521bfe767108dd2e3,5000000000000000000,5.0,LINK,2021-06-23 02:31:58,0x0f00082b339d022838b6eedfc8ae745d326947cf3baab04bc0b8d89adf1478e3
3078-0x04dfb6e545a89b4445c407c35e55b95ee5a40d4f,3078,0x04dfb6e545a89b4445c407c35e55b95ee5a40d4f,50000000000000000000,50.0,AUDIO,2021-06-18 19:34:41,0x0bdb0d006ed473165ba1e96ae49c4a9ba8855a9bcf13b15e483a2330331ac16d
3644-0xb8832d516d0f3094b4bdc5400e36a2a6984233ea,3644,0xb8832d516d0f3094b4bdc5400e36a2a6984233ea,100000000000000000000,100.0,DAI,2021-06-18 03:12:06,0x559d02d424bbc76b1f3dc4fd33a09068bc0509e3fc510838566ac6223358bb4b
3319-0x76adc7dccfff0c41e02a1b93a22cf269bb40cf46,3319,0x76adc7dccfff0c41e02a1b93a22cf269bb40cf46,100000000000000000,0.1,WETH,2021-06-16 11:46:15,0x48020c5b88c4add1ebe22e486c26ca2c994f462d02f032d272e5dbf0cf1d308c
3249-0x64ebba26736c2f2762027b84a0f44135d7ab6aae,3249,0x64ebba26736c2f2762027b84a0f44135d7ab6aae,7000000000000000000,7.0,DAI,2021-06-13 19:25:55,0x69e897e4edb7f0754315eb5e6d94995f3652b0d5dbeb522c1a556c6241e8b4c2
3109-0x6b44733ad66a69f21101dfef67564abe42e843db,3109,0x6b44733ad66a69f21101dfef67564abe42e843db,4000000000000000000,4.0,DAI,2021-06-13 05:51:52,0x9719f4d1745976693244005b601076e8914baaf4c2ff9b62c2f72dd5d88df210
3370-0xd55c9389f953f5a277f4969025d8ce4d849c5aac,3370,0xd55c9389f953f5a277f4969025d8ce4d849c5aac,1000000000,1000.0,USDC,2021-06-11 05:01:33,0xacdf73af60be973e0c90bd91630d315b58b9fec9b8da85503ac983bf18999ca3
3337-0x39e8377257dd9a0f8dc086bd94c4f0142fdcc856,3337,0x39e8377257dd9a0f8dc086bd94c4f0142fdcc856,20000000000000000000,20.0,DAI,2021-06-09 13:49:52,0xd589d8a8299fc77c65861bd5d4c36e58aec47559e935652ae5a781518e2d3285
3366-0x3797e5808a7a025607ac92e2fdf3450dc052438b,3366,0x3797e5808a7a025607ac92e2fdf3450dc052438b,140000000000000000000,140.0,UNI,2021-06-08 03:14:12,0xa483d1bd42d005ddda50d90aca77c973c19f9662e0f4459b8dd85bc9e25c46e9
3366-0x44fab384e748bed8192b86d1e7e7212de79e7beb,3366,0x44fab384e748bed8192b86d1e7e7212de79e7beb,169000000000000000,0.169,WETH,2021-06-07 17:29:16,0x9cb55717daf243eb8f59744ab5df90b02efebda4a7d350cff6bbb8bae34062ce
3395-0x22b660f6e6a007acea649acd028a8d057c15620c,3395,0x22b660f6e6a007acea649acd028a8d057c15620c,1000000000000000000,1.0,UNI,2021-06-05 12:06:11,0x05f349a9ba25d81eef80f3984bba54cd31ead8afc12fedbe938ff92e5773e291
3303-0xf91016455d55494829a54f77343ecbe76bfb5e65,3303,0xf91016455d55494829a54f77343ecbe76bfb5e65,1000000000000000000,1.0,DAI,2021-06-04 02:48:00,0xad814b68093d9ce8a488bfee0c9a09f1c6aeecf5e5bfbd6979d0909bf4049b29
3315-0x778549eb292ac98a96a05e122967f22efa003707,3315,0x778549eb292ac98a96a05e122967f22efa003707,25000000000000000000,25.0,DAI,2021-06-03 23:58:03,0x2262accd255cd17f9042fc90fe8afd4f92b52c7bc3a02aa197d56522947a5bad
3152-0xeae102d1ddf78ceac3e3281b4e2874b833f7f3e1,3152,0xeae102d1ddf78ceac3e3281b4e2874b833f7f3e1,100000000000000000,0.1,WETH,2021-06-01 16:46:13,0xaeccb79f766c275416cf14433b25e1a7caef5a74064930d639d724a5fbe92334
1347-0x19ffa65cf48b8d0cd9081958e69b7a170824955c,1347,0x19ffa65cf48b8d0cd9081958e69b7a170824955c,50000000000000000,0.05,WETH,2021-05-31 17:47:14,0x7ea3cfd726b39a12a96557edfe70d6d7fb5a614094bae524bd55b1097d9876a8
2954-0x0f800bc09ef72211d7f2af4a98ab4680e44134c3,2954,0x0f800bc09ef72211d7f2af4a98ab4680e44134c3,3000000000000000000,3.0,UNI,2021-05-31 03:01:09,0x83b7afa31696dfeb2991eb4c872b2bc229a904dcfe9c7f37c6523ac18f5460ef
3341-0x990af26009d8f3921e0c72ccd804b99ba23d7454,3341,0x990af26009d8f3921e0c72ccd804b99ba23d7454,10000000000000000000,10.0,DAI,2021-05-30 13:48:10,0xa043b76b9c8f2f7e5398fb390e0c9c490dda6bc990aaace4e4d307b272270755
3332-0x5169697b818a30b25f05045d847d7ec9291c0ed0,3332,0x5169697b818a30b25f05045d847d7ec9291c0ed0,10000000000000,1e-05,WETH,2021-05-29 23:59:22,0x60682b9a30e7d07f7d2d7a03695b7171c0bcd0e4cede287ef691e2e8b6b9123b
3140-0x671501b0ee38575bda9428825f6d23958316baf7,3140,0x671501b0ee38575bda9428825f6d23958316baf7,22000000000000000000,22.0,UNI,2021-05-29 19:16:15,0xf4bb6910edf0d103eb8279920d4d00306b28d08b8f711a19e0fda0462340d67a
2954-0x264c5f6e2ec940c8bbbbe3ada419bf6f8d5ef53a,2954,0x264c5f6e2ec940c8bbbbe3ada419bf6f8d5ef53a,2100000000000000000,2.1,UNI,2021-05-29 11:05:34,0x646b17ecad57477b29163fff619a85a1d150076be987bcfbe1afd116861851c4
3272-0x13026c28581a917dfd81ccba7638a02dc3cc39e5,3272,0x13026c28581a917dfd81ccba7638a02dc3cc39e5,10000000000000000,0.01,WETH,2021-05-29 10:22:56,0x8bacc8513a8568c2324f4dfd5549478ab8d6cdc2cc6279e708702e299df937cd
3287-0xfc16b6fca8142dc58c8f2b61e40ee13960d3f0c6,3287,0xfc16b6fca8142dc58c8f2b61e40ee13960d3f0c6,69000000,69.0,USDC,2021-05-25 23:03:05,0x1eb1121d6cbfe267f12a3eecdfd77570c375af80081e609a28add8d5146264df
3250-0xc0cdadb8e9ba2cb6d880163a424aa1275f15d429,3250,0xc0cdadb8e9ba2cb6d880163a424aa1275f15d429,140000000000000000,0.14,WETH,2021-05-24 03:15:37,0x34f8e6b22e2f87d29cfb96b1f633cbf8a871483775f903bebb86f1b7c35c070a
3227-0x35715d5f608f0574ac080ca08aee127981acff5f,3227,0x35715d5f608f0574ac080ca08aee127981acff5f,10000000000000000,0.01,WETH,2021-05-23 05:25:16,0xff4cab0860b83df7ffdd33621999a21c8a02bed55c76aecaaf83a61a478f5318
3190-0x35f0d9ba6c51c8182bde72098ca5819ad25df20a,3190,0x35f0d9ba6c51c8182bde72098ca5819ad25df20a,8717000000000000,0.008717,WETH,2021-05-23 03:20:29,0x5d4b56da499a82e52aec99b271ad2da09a0d73ffbdc064763ba386cff4bd1897
3120-0x8173c4f774bbcf5b9c57c1d3b90265af37fa2313,3120,0x8173c4f774bbcf5b9c57c1d3b90265af37fa2313,75000000000000000000,75.0,DAI,2021-05-18 20:11:25,0xe20b26059a55c2b32a2e5f6a7421f03af32e61845578b3b4521e8b04f7e9d813
3133-0xca9d5fa75a3ed8ce08d75aa8e99098f3ce5e4363,3133,0xca9d5fa75a3ed8ce08d75aa8e99098f3ce5e4363,100000000000000000000,100.0,DAI,2021-05-17 03:14:42,0x3b35c709201d8af960086ede2e66721208efa40ace61f895748ad911033ab825
2620-0xf6d32293c94b61a9d791807f24eb3b7a1165f8b5,2620,0xf6d32293c94b61a9d791807f24eb3b7a1165f8b5,50000000000000000,0.05,WETH,2021-05-15 18:40:06,0x161574fafb9930164ddc8a4adf182d55586fd9572b40ccbf8667273228b4db8d
3098-0x56172e26aee752157ee99a3732168942b7aee956,3098,0x56172e26aee752157ee99a3732168942b7aee956,5000000000000000000,5.0,UNI,2021-05-14 01:04:37,0x06e499e8e3fd3021f4de5733812978303e8ae9dcba58bfa1087e822a51ea7743
3098-0xeb4b7eccde3e20a1264060c06a8cfc4349c3d14c,3098,0xeb4b7eccde3e20a1264060c06a8cfc4349c3d14c,145000000,145.0,USDC,2021-05-13 23:52:45,0xc0bd4151aa5861551c73265f09650d5b292b53b4498566f9bd39541d376d0861
3111-0x0d944c6ca8d20e7ea90f8d8f9a51acffef4f8059,3111,0x0d944c6ca8d20e7ea90f8d8f9a51acffef4f8059,50000000000000000000,50.0,DAI,2021-05-13 21:32:21,0x257fe09eabdeef40bc342c4c248142908939697ce22a72a6db1ac8ad80295313
2902-0x6c283dc9b602d9db3be08a6a21774258134cd42a,2902,0x6c283dc9b602d9db3be08a6a21774258134cd42a,50000000000000000,0.05,WETH,2021-05-13 13:09:59,0xd5745e457f572d66c9bd7886a3c9012cbbcec9608ee5e599e4136f69d0924569
3098-0x0d944c6ca8d20e7ea90f8d8f9a51acffef4f8059,3098,0x0d944c6ca8d20e7ea90f8d8f9a51acffef4f8059,100000000000000000000,100.0,DAI,2021-05-12 07:28:51,0xb44d54c2106afdada02b56f63c8848e01ee8805d217769706097f8ca4422fbfe
2183-0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,2183,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,100000000000000000,0.1,WETH,2021-05-09 01:49:10,0x4736dff6182d83250a0f1b238588094d929bf73233a1de8936c9801bcb99ad88
2235-0x5b93ff82faaf241c15997ea3975419dddd8362c5,2235,0x5b93ff82faaf241c15997ea3975419dddd8362c5,60000000000000000000,60.0,FWB,2021-05-07 18:49:18,0x73addb1a0ce53dd10629d56747a4c886892a3926e533a93f0192cac82693560c
2676-0x59d58cda5c6706999e1a697e8aff96678800cfde,2676,0x59d58cda5c6706999e1a697e8aff96678800cfde,100000000000000,0.0001,WETH,2021-05-07 00:33:45,0x7528e0fa11b585975a597ac04a5b80ebe54662a8457e98034025c7d659c8d638
2987-0xfb25d3c055c4959d641d79c6938590316c3c3c22,2987,0xfb25d3c055c4959d641d79c6938590316c3c3c22,150000000000000000000,150.0,DAI,2021-05-05 09:00:50,0xb23de0977eecfb046727d1d33bd9d93ed62eb82f27dadc798ac0409f3c32a279
2969-0xc4fa0f26d095aa4a4942053789a89ed2eca1c1a6,2969,0xc4fa0f26d095aa4a4942053789a89ed2eca1c1a6,80000000000000000,0.08,WETH,2021-05-02 02:44:14,0x1caa06bd8c15cda874aac25a98eea1c323466fb6908add4e04fec443f6c6fb7a
2949-0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,2949,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,245000000000000000000,245.0,DAI,2021-05-01 23:29:56,0xd2633b2615c9b59857b24ff878e0fe70e5ba32ef528b902a333fd115c06b2eeb
2929-0xd7cd489cf6de4e8e2cb99723b6bb221460bcd3b8,2929,0xd7cd489cf6de4e8e2cb99723b6bb221460bcd3b8,1000000000000000000,1.0,WETH,2021-04-30 04:20:35,0xe7fbe8a0c517c198d5a9d6c27a2ae029404a1b52242eb64c4a0ed7824a85a969
2-0x79fa5ffc2f1f5d570fdb94856a5e55fd96601065,2,0x79fa5ffc2f1f5d570fdb94856a5e55fd96601065,30000000000000000,0.03,WETH,2021-04-29 21:20:42,0x27ff3c7b2b9079c8d7e126c2decaae02c570409f0b4417a5ce2fe8d1493cf64f
659-0xa33e6217e9d1bb3e5bd6ff7c54d2215b8b2bc8be,659,0xa33e6217e9d1bb3e5bd6ff7c54d2215b8b2bc8be,3053157799546198510,3.0531577995461987,FWB,2021-04-29 21:13:31,0xbbaf44f59c7a04eb12ca3f9b9e746afd530da2c59cdcd615c6d64a4256a33b58
2902-0x2c6b00476d3b785fdf612251981f9d6054db2cae,2902,0x2c6b00476d3b785fdf612251981f9d6054db2cae,50000000,50.0,USDC,2021-04-29 06:39:07,0x9cf6ec872b382bfafda22633f091e10b04a8ac9b355dc817fcc1c7924177bf1e
2965-0x92b406851390541f445b7c697014133d4b5bfce3,2965,0x92b406851390541f445b7c697014133d4b5bfce3,800000,80.0,FWB,2021-04-28 23:29:05,0xa745d7cca561a3601ae63e575864db5f203fe0d54bde0e71f9958470542fd5b6
2965-0x5eb67a3b141f3036899ee77822a41277166c540e,2965,0x5eb67a3b141f3036899ee77822a41277166c540e,200000000000000000,0.2,WETH,2021-04-28 23:25:15,0x8c1bd9b7e1324cd40441ac8bb5bf59b0766f24e47797164cf46226c86f9b605d
1719-0x5a654583d41b84c30b569a9b8029d54fffd76769,1719,0x5a654583d41b84c30b569a9b8029d54fffd76769,2988000000000000000000,2988.0,DAI,2021-04-28 21:26:18,0xcf177a5f91f8f33264095c8aa6ca9207ab866f2c9ef7f9042cd49ebb941194c2
2004-0x5a654583d41b84c30b569a9b8029d54fffd76769,2004,0x5a654583d41b84c30b569a9b8029d54fffd76769,40000000000000000,0.04,WETH,2021-04-28 21:16:33,0x48b57c071b151bb26a8031bd4fb0228583fbd682027848f96abcc85062ce565e
2182-0x5a654583d41b84c30b569a9b8029d54fffd76769,2182,0x5a654583d41b84c30b569a9b8029d54fffd76769,800000000000000000,0.8,WETH,2021-04-28 21:04:47,0x8e4210e23667a58e202404433ab04b39f0002f70bf40a275fdc337727a4a6b4e
2957-0x370ceca4fc1287ed99924bba76259f6c771a6022,2957,0x370ceca4fc1287ed99924bba76259f6c771a6022,850000000000000000,0.85,WETH,2021-04-28 20:10:08,0xb52f0eca8521cce7f2f8142e7d924287c43ee6817363655564a7fa27b408218d
2867-0x83c2e576a37baf86b040c9dc7cfe1dfd9155d887,2867,0x83c2e576a37baf86b040c9dc7cfe1dfd9155d887,5000000000000000,0.005,WETH,2021-04-28 14:19:53,0xa5eed17b52cfbe72eb8780233d281072287c0764c96d1c64324d711f98ad89d2
2902-0xfe89acef34ec2129f3ea241f028f9ff1a8be3aa5,2902,0xfe89acef34ec2129f3ea241f028f9ff1a8be3aa5,25000000,25.0,USDC,2021-04-28 08:29:47,0xcc076e43bced62919aeda21281a4f49f318ae2b0669311835b3f9cab35d2e167
2951-0x731c9c9dd1864f724f83fd384acf23ed240a06a6,2951,0x731c9c9dd1864f724f83fd384acf23ed240a06a6,10000000000000000,0.01,WETH,2021-04-28 00:56:02,0x9c9169e9f04dde5b4eabfbd3f48c3e5de1789fe122d5c08b789397ecac82eb1e
2358-0x31e0c619edc050862553812230af14644e757ce0,2358,0x31e0c619edc050862553812230af14644e757ce0,20000000000000000,0.02,WETH,2021-04-27 17:18:02,0xe25ba8293f30c62f6d70eaccdf92547ab3d764d888972375197568953f533f64
2887-0xe4622c418481c4d51fdeb2e19a2f841719107375,2887,0xe4622c418481c4d51fdeb2e19a2f841719107375,10000000000000000,0.01,WETH,2021-04-27 08:55:08,0xe699a7fcccb586025a5c37d5cc300f75fda2440fcb78fae83ce9e06fd98891f1
2946-0x21f4a9780a52c7a8ca5e30bac89a6b0e2722bf65,2946,0x21f4a9780a52c7a8ca5e30bac89a6b0e2722bf65,25000000000000000000,25.0,DAI,2021-04-27 04:12:05,0x1ca9f624a3804bd61d1d04f61df895212236b85fca02cdcc397fca7385d09843
2880-0x370ceca4fc1287ed99924bba76259f6c771a6022,2880,0x370ceca4fc1287ed99924bba76259f6c771a6022,500000000000000000,0.5,WETH,2021-04-27 00:34:06,0x777fece7f4f9ffe83ef432df62b44d7ef2b28e3a8c9438fc4afd7d398425bf2c
2762-0xa4007e5deed110fac652323e607c5b8f7f88e5f6,2762,0xa4007e5deed110fac652323e607c5b8f7f88e5f6,49729989590000000000,49.72998959,DAI,2021-04-24 21:03:08,0xadc4a2ee258a5c9501e19bd3df2ba0921d4977da50281ccef8be10b2a35fe7c7
572-0x378ff65cb9e9b83b86aa2534c9991e5b28f1ec92,572,0x378ff65cb9e9b83b86aa2534c9991e5b28f1ec92,400000000000000000,0.4,WETH,2021-04-24 06:26:57,0x0719339d9cfc2416770c3da3da6f8d89711bc33632c55ef26c0a050320469297
2381-0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,2381,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,4519597791869849993,4.51959779186985,DAI,2021-04-24 00:16:06,0xd674fadff3dad66ab8f7d971ab093423c0b5f211770a14154b4e6356072f244d
2806-0xd7029bdea1c17493893aafe29aad69ef892b8ff2,2806,0xd7029bdea1c17493893aafe29aad69ef892b8ff2,600000000,600.0,USDC,2021-04-20 19:08:33,0xdeb96c0686facafed9f5d5722b2c0caa11da1738321b675572a59c77691ee02d
2843-0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,2843,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,50000000000000000,0.05,WETH,2021-04-20 18:19:55,0x68a36abac360a2bdc166ceeb8ba59d5535330f272516921a52bebcbb801c8c50
2843-0xbcfd088e817fbdb1e4ce4270ba08b4dd4dfea499,2843,0xbcfd088e817fbdb1e4ce4270ba08b4dd4dfea499,7049778870000000000,7.04977887,DAI,2021-04-20 13:29:41,0x80ae9ab8f96b611e3c6b156a8dadd592277b294d029b7234fe709ddbf261c537
2847-0x9a24126dd50238410733e2d6a1ab4f85c6d4a00f,2847,0x9a24126dd50238410733e2d6a1ab4f85c6d4a00f,10000000000000000,0.01,WETH,2021-04-19 10:44:44,0x01b3959c45bb16924adef0987424366d9d11184aa84f400ee743e095d2740cce
2855-0x80ebede9ea6d9dfbd272be3b44cee864ea58a3db,2855,0x80ebede9ea6d9dfbd272be3b44cee864ea58a3db,50302650,50.30265,USDC,2021-04-18 12:57:09,0xf11927555bf032a4cb593d7881f90810288137178dc3d2f25a721a0ff0be2069
2803-0xc93678ec2b974a7ae280341cefeb85984a29fff7,2803,0xc93678ec2b974a7ae280341cefeb85984a29fff7,20000000000000000000,20.0,DAI,2021-04-14 20:41:15,0xb4ae2c12ce4eca510a2d85770728c035064ad8375e18044363cb9a94a0dceb07
2425-0x515544b39eb1a6e03f13969d696da0f014cb175f,2425,0x515544b39eb1a6e03f13969d696da0f014cb175f,690000000000000000,0.69,WETH,2021-04-14 04:50:17,0x6d83b268259247bbdb5e6bbc76de2dce18ed0385905e8439bf796323191de0ab
2811-0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,2811,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,100000000000000000,0.1,WETH,2021-04-13 20:53:41,0xb9f53a39ada34261fd26eec60d26c38e05ad1bcaac9474be43e6bbf13b142e62
2577-0x09b6f9717e04224fb413e0aba09ea72b7c0d313b,2577,0x09b6f9717e04224fb413e0aba09ea72b7c0d313b,420000000000000000,0.42,WETH,2021-04-13 01:29:15,0xf6f3e950685b445c081e5deccf58c2ec8173b4ac4adc691978e475f154d15cf0
2759-0x25f385e894a1d96ca114345189d908aac604c683,2759,0x25f385e894a1d96ca114345189d908aac604c683,10000000000000000000,10.0,DAI,2021-04-12 00:00:35,0x148336ac51e2cb01dc9e730356455ede9edf840dfc67fba5ee82f3267387e641
2597-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2597,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,600000000000000000,0.6,WETH,2021-04-11 09:27:11,0x557186f547ad8e1f7d05774df68246be767a3179fbaa1fee3c9cca17175bb27e
2521-0xa28dbae9655c469806b783e86bc5cc254886328d,2521,0xa28dbae9655c469806b783e86bc5cc254886328d,10000000000000000,0.01,WETH,2021-04-11 01:59:13,0x60c5c1189327d978e5e120fbc08b4d7df29c8e00460e19d66ed99af6d39d3441
2631-0xc72649f73d7a6fb87ce7e43d186197f51283735b,2631,0xc72649f73d7a6fb87ce7e43d186197f51283735b,100000000000000000000,100.0,DAI,2021-04-10 20:48:20,0x6578e119f3b14b4fc318bfe3a22559d126ccd32a2cbfbabeb812765709bca2e2
2533-0x8a867ff9e8123b9d44f233a21d64d3f751bdc8a6,2533,0x8a867ff9e8123b9d44f233a21d64d3f751bdc8a6,100000000000000000,0.1,WETH,2021-04-10 16:18:34,0x5b67370fd0a42a4b522fac58e91d6e689ccf46088e05680c09a993675bc06f6a
2740-0xee7c7bb8ea38b47f039564a4ee6a7dafbe6b13a0,2740,0xee7c7bb8ea38b47f039564a4ee6a7dafbe6b13a0,10000000000000000,0.01,WETH,2021-04-08 22:38:21,0x91d404d33740c8002d507449e5aea640b1505b017f3b5e460799765f47b347f5
2740-0x96c471e7f2054dd2c2710db5686f5ca7804f1d66,2740,0x96c471e7f2054dd2c2710db5686f5ca7804f1d66,50000000000000000,0.05,WETH,2021-04-08 20:22:12,0xe1d3ca8c23df9ade53c4e5d5b0e11043e37edb104ab6e02d8634a09fe653a379
2740-0x98d539ae90481e921fd9fb826500f2af06337555,2740,0x98d539ae90481e921fd9fb826500f2af06337555,420690000,420.69,USDC,2021-04-08 19:32:38,0x42bfe02537d4869dd35fdec3e5b83cdb6760e6ab9a1b0aecb8a6fdb2a734ced0
23-0x77511e047a3bafa205ed839f5af56f0b99341c26,23,0x77511e047a3bafa205ed839f5af56f0b99341c26,694200000000000,0.0006942,WETH,2021-04-08 10:28:30,0xf150c2e9bd7733348f73ac80ddb0c62cb56c86c7aaa373c9a20cce721dace219
2715-0xe827ed0b914407eb01792ffcad492aae6222e9c0,2715,0xe827ed0b914407eb01792ffcad492aae6222e9c0,110000000000000000,0.11,WETH,2021-04-07 18:22:06,0x4ac6a9ecdca8b8e33813065d5904d7c05aec5148e34e5fb7cd31bed08bc7d5cc
2728-0x1b0354071a13dcdc89a2633d5639a297054b185b,2728,0x1b0354071a13dcdc89a2633d5639a297054b185b,300000000000000000,0.3,WETH,2021-04-07 06:12:55,0xa280a3f580d254890b14099f416e7f7cca64c9c36e1bac2c53ddac951a4f6a9f
2211-0xbfafc4a6e8878cc939a73f15541c0259477b8976,2211,0xbfafc4a6e8878cc939a73f15541c0259477b8976,10000000000000000,0.01,WETH,2021-04-07 02:58:50,0x80e5e73ff136e49052885c84c08d50f47bf268c25a95203fd288f86531530800
2714-0x69941a001733ad076cfbf8dec429a4d08d5284b2,2714,0x69941a001733ad076cfbf8dec429a4d08d5284b2,10000000000000000,0.01,WETH,2021-04-07 02:14:21,0xfe5fd134a7d0ae5ba220ea64a45823e18e8a9c288dc177f23abdbe6015ab7039
2715-0x2ad9ea1e677949a536a270cec812d6e868c88108,2715,0x2ad9ea1e677949a536a270cec812d6e868c88108,100000000000000000,0.1,WETH,2021-04-07 00:46:26,0x15cbbbbf5c5d53e771b84a70ffad44b5457eb2741314d46ea5c199b6252be008
2682-0xe4274bfc32979c184b536398947cfd78d6982be1,2682,0xe4274bfc32979c184b536398947cfd78d6982be1,5000000,500.0,FWB,2021-04-06 06:02:34,0xf52c42f7b41b46fe10d1a689a88e91fb819395d7a7966d67b55518ae6984ee95
2703-0xecf0dd6e6af9ec6b582cf34394ccf400de749b34,2703,0xecf0dd6e6af9ec6b582cf34394ccf400de749b34,70000000000000000,0.07,WETH,2021-04-06 01:33:19,0x26a4472780af163ed3606a29f18eeb0cf47cc7931b1f921efed2a942e216de83
2703-0x8d9a6a135fb05e74881a5049b8897b6a1fc9e63f,2703,0x8d9a6a135fb05e74881a5049b8897b6a1fc9e63f,40000000000000000,0.04,WETH,2021-04-05 23:30:37,0x30c0523d7240aa144d3b4af2b6308516d62d31a7edcb2f2d5f841cda43831752
2682-0x32802f989b4348a51dd0e61d23b78be1a0543469,2682,0x32802f989b4348a51dd0e61d23b78be1a0543469,60000000000000000000,60.0,FWB,2021-04-05 17:24:39,0x5888822c16ee82d519cd5653f5dda35fa60a91a66deb788349b357563fc025ac
2679-0x895537e51225476ac7d247e0a0438b17a3931c47,2679,0x895537e51225476ac7d247e0a0438b17a3931c47,70000000000000000,0.07,WETH,2021-04-05 07:39:33,0x1169f75767127d4d29222d1f8246edbefb12dce366d8ea02cacb34733a3efc34
2604-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2604,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,550000000000000000,0.55,WETH,2021-04-04 16:26:11,0x4c04b11f0c85e1ad8651d9854aa81c2484fd5fa4e439be172541dd15f5b67584
2047-0x17486097b01442b907f6d440429f9a5fc73ae366,2047,0x17486097b01442b907f6d440429f9a5fc73ae366,500000000000000000,0.5,WETH,2021-04-03 03:52:14,0xfac90d3bed0f245904539276c43b9ab27c9d13de871cf3f990cc9e2ba5305bf4
2619-0x5ab45fb874701d910140e58ea62518566709c408,2619,0x5ab45fb874701d910140e58ea62518566709c408,1000000000000000,0.001,WETH,2021-04-02 18:35:04,0x9079887c49e7995eb28535b808c146d17136287c9df2ee3894ece0f0061b615e
2607-0x5ab45fb874701d910140e58ea62518566709c408,2607,0x5ab45fb874701d910140e58ea62518566709c408,1000000000000000,0.001,WETH,2021-04-02 18:27:53,0x1f5cfde1319c5de7c642563b9030f45febac99089603caa9741ff6316270187e
2601-0xe32933b4602ab963b5233eebad06e53905374adb,2601,0xe32933b4602ab963b5233eebad06e53905374adb,500000000000000000,0.5,WETH,2021-04-02 14:23:36,0x37ebc84dcaadd78cbfe52fa4b3404f6eec5c6936927e1bfecf719b923fca6355
2660-0xa03239b8c59df2c79665d8cfbf3a6c1a9b2e5668,2660,0xa03239b8c59df2c79665d8cfbf3a6c1a9b2e5668,10000000000000000,0.01,WETH,2021-04-02 13:44:34,0x6adb2053a3ee985ec95fb03c92601c9b4455ee033e1973bbb3dc6da3e74d55c0
